JobId;Nodes;NodeList;SubmitTime;StartTime;EndTime;WaitTime;RunTime;ResponseTime;Slowdown;Backfilled
135;32;n[187-218];27589;27630;32020;41;4390;4431;1.009339;no
136;64;n[235-264,552-585];28620;29445;29452;825;7;832;118.857143;no
137;32;n[235-266];28810;29178;29445;368;267;635;2.378277;no
138;15;n[396-398,705-711,787-791];28995;28995;42939;0;13944;13944;1.000000;no
139;64;n[235-264,552-585];29175;29452;32196;277;2744;3021;1.100948;no
140;42;n[265-266,668-693,695-704,997-1000];30455;30455;30468;0;13;13;1.000000;no
141;40;n[668-693,695-704,997-1000];30599;30599;31099;0;500;500;1.000000;no
142;32;n[712-743];30878;31230;83119;352;51889;52241;1.006784;no
143;16;n[668-683];31014;31099;31591;85;492;577;1.172764;no
144;64;n[668-693,695-700,744-775];31407;31591;31592;184;1;185;185.000000;no
145;29;n[1-29];33628;33628;33637;0;9;9;1.000000;no
146;32;n[1-32];34301;34301;60335;0;26034;26034;1.000000;no
147;64;n[272-335];34530;34530;38006;0;3476;3476;1.000000;no
148;16;n[984-999];34879;34879;36203;0;1324;1324;1.000000;no
149;64;n[792-855];35119;35119;55001;0;19882;19882;1.000000;no
150;32;n[336-367];36025;36025;36296;0;271;271;1.000000;no
151;16;n[668-683];36167;36167;36246;0;79;79;1.000000;no
152;98;n[119-216];36961;36961;74659;0;37698;37698;1.000000;no
153;32;n[235-266];38983;38983;39115;0;132;132;1.000000;no
154;16;n[984-999];39802;39802;40294;0;492;492;1.000000;no
155;32;n[744-775];40388;40388;40469;0;81;81;1.000000;no
156;37;n[664-700];40583;40583;40854;0;271;271;1.000000;no
157;64;n[399-462];40753;40753;45113;0;4360;4360;1.000000;no
158;128;n[235-362];41052;41052;71547;0;30495;30495;1.000000;no
159;64;n[463-526];41320;41320;54937;0;13617;13617;1.000000;no
160;32;n[744-775];41691;41691;42110;0;419;419;1.000000;no
161;32;n[744-775];42935;42935;46037;0;3102;3102;1.000000;no
162;82;n[552-585,664-711];43494;43494;45309;0;1815;1815;1.000000;no
163;16;n[984-999];43951;43951;119605;0;75654;75654;1.000000;no
164;16;n[363-378];44183;44183;48838;0;4655;4655;1.000000;no
165;12;n[379-390];44537;44537;44545;0;8;8;1.000000;no
166;16;n[379-394];44657;44657;45361;0;704;704;1.000000;no
167;32;n[395-426];44777;45113;45809;336;696;1032;1.482759;no
